selling_price,km_driven,fuel,transmission,owner,mileage,engine,torque,seats,max_power_hp,car_age,predicted_price,Make,Model
650000,60000,2.0,0,1,22.54,1396,219.7,5.0,88.73,7,613281.2400000001,9,148
425000,100000,2.0,0,2,22.32,1582,259.8,5.0,126.32,12,312204.53250000003,9,132
500000,70000,2.0,0,1,20.4,1248,209.0,5.0,91.7,9,471754.8000000001,5,81
459999,27000,3.0,0,1,23.1,998,90.0,5.0,67.04,8,459999.0,17,30
578000,5000,3.0,0,1,21.21,1197,113.0,5.0,81.8,4,578000.0,17,122
550000,110000,2.0,0,2,20.77,1248,200.0,7.0,88.76,12,491214.6855000001,17,53
465000,80000,3.0,0,2,16.8,1497,146.0,5.0,116.3,11,381645.4950000001,8,32
550000,20000,3.0,0,1,21.21,1197,113.0,5.0,81.8,7,550000.0,17,122
270000,20000,3.0,0,1,24.7,796,69.0,5.0,47.3,6,270000.0,17,10
700000,7800,3.0,1,1,22.0,1197,113.0,5.0,81.8,6,700000.0,17,122
500000,20000,3.0,0,1,20.4,1197,113.0,5.0,81.8,7,500000.0,17,122
1250000,15000,2.0,0,1,17.6,2179,320.0,7.0,147.94,5,1250000.0,23,70
320000,31377,3.0,0,2,18.5,1197,113.7,5.0,82.85,11,308985.60000000003,9,148
700000,50000,2.0,0,1,28.4,1248,190.0,5.0,74.02,6,700000.0,17,122
290000,60000,3.0,0,1,20.51,998,90.0,5.0,67.04,9,264977.2224000001,17,135
550000,100000,3.0,1,1,14.53,1794,173.0,5.0,138.1,12,425613.87000000005,24,36
265000,60000,3.0,0,1,19.4,1198,109.0,5.0,86.8,12,227853.89000000007,8,24
830000,5000,3.0,1,1,21.4,1197,115.0,5.0,83.1,6,830000.0,17,20
800000,60000,2.0,0,1,14.1,2179,320.0,7.0,147.94,7,594411.0480000001,23,110
160000,25000,3.0,0,2,19.7,796,62.0,5.0,46.3,13,129212.16,17,10
335000,30000,3.0,0,1,25.17,799,72.0,5.0,53.3,6,335000.0,21,77
775000,75000,2.0,0,1,24.3,1248,200.0,5.0,88.5,7,731219.9400000002,17,133
524000,32000,3.0,0,1,20.14,1197,113.75,5.0,81.86,4,524000.0,9,140
245000,40000,3.0,0,1,22.74,796,69.0,5.0,47.3,9,245000.0,17,10
610000,50000,2.0,0,2,21.19,1396,219.66,5.0,88.73,9,610000.0,9,148
684000,60000,2.0,0,2,20.77,1248,200.0,7.0,88.8,10,646827.2949600001,17,53
680000,64000,2.0,0,2,20.77,1248,200.0,7.0,88.8,10,643044.6792000001,17,53
500000,120000,2.0,0,1,20.45,1461,200.0,5.0,83.8,10,471754.8000000001,21,41
520000,120000,2.0,0,1,20.45,1461,200.0,5.0,83.8,10,490624.99200000014,21,41
675000,60000,2.0,0,1,24.4,1498,215.0,5.0,98.63,6,636868.9800000001,7,60
1350000,81500,2.0,1,2,14.84,2143,400.0,5.0,167.62,13,997202.7450000003,18,89
675000,5000,3.0,0,1,21.21,1197,113.0,5.0,81.8,5,675000.0,17,122
725000,30000,2.0,0,1,21.7,1498,215.0,5.0,98.96,8,725000.0,7,47
1100000,67000,2.0,1,1,17.01,1582,259.9,5.0,126.2,7,864883.8000000003,9,37
670000,48000,2.0,0,1,22.54,1396,219.7,5.0,88.73,7,670000.0,9,148
780000,35000,2.0,0,1,22.54,1396,219.7,5.0,88.73,6,780000.0,9,148
720000,60000,2.0,0,1,28.09,1248,200.0,5.0,88.5,7,679326.9120000001,17,31
610000,52000,3.0,0,1,22.0,1197,113.0,5.0,81.8,6,610000.0,17,122
600000,29000,2.0,0,1,22.0,1498,250.0,5.0,108.495,7,600000.0,25,12
535000,50000,2.0,0,1,19.87,1461,200.0,5.0,83.8,8,467386.7000000001,21,41
142000,110000,3.0,0,1,20.36,1197,111.7,5.0,78.9,15,142000.0,9,147
515000,23000,3.0,0,1,21.4,1197,115.0,5.0,83.1,7,515000.0,17,20
957000,60000,2.0,0,1,21.38,1396,219.7,5.0,88.7,7,902938.6872000002,9,37
605000,127000,2.0,0,1,28.4,1248,190.0,5.0,74.02,7,570823.3080000001,17,122
316000,140000,2.0,0,1,21.02,1248,200.0,5.0,88.76,11,281585.1984,23,85
265000,60000,2.0,0,1,19.3,1248,190.0,5.0,73.9,13,196782.90500000003,17,122
160000,35000,3.0,0,1,19.81,1086,99.04,5.0,68.05,15,160000.0,9,147
480000,42462,3.0,0,1,16.8,1497,146.0,5.0,116.3,11,480000.0,8,32
480000,20375,3.0,0,1,20.89,1197,113.0,5.0,81.8,6,480000.0,17,71
700000,3177,3.0,0,1,18.5,1194,119.0,5.0,94.93,5,700000.0,7,57
400000,39414,3.0,0,1,18.9,1197,113.75,5.0,81.86,9,400000.0,9,66
250000,44588,3.0,0,1,21.1,814,74.5,5.0,55.2,12,250000.0,9,44
400000,49907,3.0,0,1,21.63,998,90.0,5.0,67.04,9,400000.0,17,30
371000,67082,3.0,0,2,21.21,1197,113.0,5.0,81.8,11,365394.7836,17,122
570000,112879,2.0,0,2,23.0,1498,205.0,5.0,98.96,8,513354.99600000004,7,46
300000,80000,3.0,0,2,19.4,1198,109.0,5.0,86.8,11,246222.9,8,24
620000,25000,3.0,0,1,18.6,1197,114.7,5.0,81.83,7,620000.0,9,148
949000,10200,3.0,0,1,17.4,1497,145.0,5.0,117.6,6,949000.0,8,32
350000,20000,3.0,0,2,23.1,998,90.0,5.0,67.04,7,339181.92000000004,17,30
235000,40000,3.0,0,2,21.1,814,74.5,5.0,55.2,11,227736.43200000003,9,44
500000,60000,3.0,0,1,20.4,1197,113.0,5.0,81.8,8,500000.0,17,122
220000,111000,3.0,0,1,19.7,796,62.0,5.0,46.3,12,158207.98400000005,17,10
160000,100000,3.0,0,3,20.92,998,90.0,5.0,67.1,14,119244.36480000001,17,10
160000,100000,3.0,0,3,20.92,998,90.0,5.0,67.1,14,119244.36480000001,17,10
339000,25000,3.0,0,1,20.3,998,94.14,5.0,68.05,7,339000.0,9,44
229999,100000,3.0,0,1,15.3,1596,146.0,5.0,99.6,13,170791.96742300002,7,56
470000,25000,2.0,0,1,25.4,1186,190.24,5.0,73.97,6,470000.0,9,140
575000,20000,3.0,0,1,19.4,1194,120.0,5.0,94.93,5,575000.0,7,14
350000,15000,3.0,0,1,20.51,998,90.0,5.0,67.04,10,350000.0,17,135
5150000,20000,3.0,1,1,22.37,2487,202.0,5.0,214.56,5,5150000.0,15,45
503000,110000,2.0,0,1,14.1,2179,320.0,7.0,147.94,9,373735.94643,23,110
2000000,68089,3.0,1,1,19.16,2494,213.0,5.0,157.7,8,2000000.0,24,27
225000,58343,3.0,0,1,21.79,998,90.0,5.0,67.05,11,194164.34400000007,17,135
550000,56494,3.0,0,1,18.2,1199,110.0,5.0,88.7,8,500722.2000000001,8,75
750000,79328,2.0,0,2,12.99,2494,200.0,7.0,100.6,11,502378.655625,24,74
650000,5621,3.0,1,1,22.0,1197,113.0,5.0,81.8,5,650000.0,17,122
625000,25538,3.0,0,1,16.78,1496,132.0,5.0,88.73,7,625000.0,24,54
600000,69779,3.0,1,1,22.0,1197,113.0,5.0,81.8,6,600000.0,17,122
450000,56290,2.0,0,1,24.0,1186,190.24,5.0,73.97,7,424579.3200000001,9,66
779000,7032,3.0,1,1,19.0,1199,110.0,5.0,88.76,5,779000.0,8,11
645000,11000,3.0,1,1,14.3,1598,153.0,5.0,103.5,8,587210.5800000001,22,103
300000,25000,3.0,0,1,25.17,799,72.0,5.0,53.3,8,300000.0,21,77
540000,150000,2.0,0,1,19.01,1461,248.0,5.0,108.5,10,424579.3200000001,20,125
580000,10000,3.0,0,1,23.1,998,90.0,5.0,67.04,6,580000.0,17,30
1000000,70000,2.0,0,1,19.67,1582,259.9,5.0,126.2,9,679041.0000000001,9,37
650000,83000,2.0,0,3,22.32,1582,259.8,5.0,126.32,10,457426.70999999996,9,132
350000,60000,3.0,0,3,15.8,1172,96.0,5.0,67.1,9,275190.3,5,67
320000,175802,2.0,0,3,19.3,1248,190.0,5.0,73.9,16,205221.28,17,122
227000,73840,3.0,0,1,15.04,1598,153.0,5.0,103.6,13,168564.97900000002,25,129
550000,120000,2.0,0,2,20.34,1498,250.0,5.0,103.2,9,495342.5400000001,25,129
550000,20000,3.0,0,1,20.4,1197,113.0,5.0,81.8,8,550000.0,17,122
900000,40000,2.0,1,1,21.66,1498,250.0,5.0,108.6,7,900000.0,22,103
165000,20000,3.0,0,1,19.7,796,62.0,5.0,46.3,14,139595.28,17,10
210000,70000,3.0,0,1,21.1,814,74.5,5.0,55.2,10,191880.05760000003,9,44
650000,30000,2.0,0,1,19.64,1461,245.0,5.0,108.45,8,567853.0000000001,21,41
260000,80000,3.0,0,1,25.17,799,72.0,5.0,53.3,8,237565.7856,21,77
450000,67000,3.0,0,1,19.1,1197,114.0,5.0,85.8,11,386921.7000000001,17,122
130000,120000,3.0,0,2,19.81,1086,99.04,5.0,68.05,16,106696.59000000001,9,147
890000,9000,2.0,0,1,24.3,1248,200.0,5.0,88.5,5,890000.0,17,133
3200000,60000,2.0,1,1,15.04,2755,450.0,7.0,174.5,6,3058957.440000001,24,59
210000,120000,2.0,0,1,21.12,1248,200.0,5.0,88.8,14,187129.40400000004,23,85
3500000,60000,2.0,1,1,11.0,2982,410.0,7.0,170.3,10,3011161.2300000014,24,79
750000,80000,2.0,0,2,25.1,1498,200.0,5.0,98.6,10,675467.1000000001,8,32
2000000,24857,3.0,1,0,16.5,1799,174.0,5.0,139.46,5,2000000.0,8,33
270000,26442,3.0,0,1,20.3,998,94.14,5.0,68.05,7,270000.0,9,44
700000,35000,3.0,0,1,17.5,1373,130.0,7.0,91.1,7,700000.0,17,53
130000,28000,3.0,0,2,19.7,796,62.0,5.0,46.3,14,104984.88000000002,17,10
650000,80000,2.0,0,1,20.77,1248,200.0,7.0,88.8,9,643945.3020000001,17,53
55000,39000,3.0,0,1,19.7,796,62.0,5.0,46.3,19,46531.76000000002,17,10
325000,50000,2.0,0,1,21.64,1461,200.0,5.0,84.8,11,325000.0,20,120
615000,40000,3.0,1,1,19.0,1199,110.0,5.0,88.7,7,615000.0,8,75
650000,15000,3.0,1,1,22.0,1197,113.0,5.0,81.8,5,650000.0,17,122
440000,30000,3.0,0,1,20.4,1197,113.0,5.0,81.8,9,440000.0,17,122
600000,70000,2.0,0,1,26.0,1498,200.0,5.0,98.6,10,566105.76,8,32
170000,80000,3.0,0,1,16.2,995,90.3,5.0,62.1,12,122251.624,3,118
525000,120000,2.0,0,1,22.54,1396,219.7,5.0,88.73,12,467823.51000000007,9,148
580000,90000,2.0,0,1,20.45,1461,200.0,5.0,83.8,9,547235.5680000001,20,125
420000,110000,2.0,0,2,18.2,1248,172.5,7.0,73.74,8,330978.8790000001,3,52
1300000,120000,2.0,0,1,12.99,2494,200.0,7.0,100.6,9,965917.9530000003,24,74
800000,80000,2.0,0,1,23.9,1582,259.9,5.0,126.2,8,651879.36,9,132
600000,5000,3.0,0,1,21.21,1197,113.0,5.0,81.8,4,600000.0,17,122
400000,50000,3.0,0,1,18.5,1198,109.0,5.0,86.8,7,400000.0,8,24
600000,90000,2.0,0,1,27.3,1498,200.0,5.0,98.6,9,566105.76,8,75
350000,15000,3.0,0,1,25.17,799,72.0,5.0,53.3,8,350000.0,21,77
860000,80000,2.0,0,1,28.09,1248,200.0,5.0,88.5,7,811418.256,17,31
275000,97000,1.0,0,3,19.0,1086,99.1,5.0,68.1,12,168936.26750000002,9,147
390000,15000,3.0,0,1,25.17,799,72.0,5.0,53.3,8,390000.0,21,77
1525000,50000,2.0,0,1,17.6,2179,400.0,7.0,153.86,6,1398884.0250000001,23,70
110000,50800,3.0,0,2,19.7,796,62.0,5.0,46.3,19,75508.35600000001,17,10
484999,10000,3.0,0,1,23.1,998,90.0,5.0,67.04,7,484999.0,17,30
5830000,30000,2.0,1,1,17.09,2993,620.0,4.0,261.4,6,5830000.0,2,2
185000,60000,3.0,0,2,19.7,796,62.0,5.0,46.3,12,126991.326,17,10
721000,9400,3.0,0,1,18.6,1197,114.7,5.0,81.83,5,721000.0,9,148
275000,49000,3.0,0,1,19.02,1198,104.0,5.0,67.05,8,275000.0,4,62
315000,32000,3.0,0,1,24.7,796,69.0,5.0,47.3,8,315000.0,17,10
685000,4300,3.0,0,1,18.6,1197,117.0,5.0,81.86,5,685000.0,9,50
595000,14548,3.0,0,1,21.21,1197,113.0,5.0,81.8,5,595000.0,17,122
900000,44772,2.0,0,2,23.0,1498,205.0,5.0,98.96,6,900000.0,7,46
950000,48500,2.0,0,1,25.47,1248,200.0,7.0,88.5,6,950000.0,17,53
275000,38000,3.0,0,1,24.7,796,69.0,5.0,47.3,8,275000.0,17,10
570000,28782,3.0,0,1,18.6,1197,114.7,5.0,81.83,7,570000.0,9,148
700000,28451,3.0,0,1,18.6,1197,114.7,5.0,81.83,6,700000.0,9,148
910000,36500,2.0,0,1,24.3,1248,200.0,5.0,88.5,6,910000.0,17,133
225000,35000,3.0,0,1,21.1,814,74.5,5.0,55.2,10,225000.0,9,44
825000,79000,2.0,0,1,25.47,1248,200.0,7.0,88.5,7,817315.1910000002,17,53
1650000,91000,2.0,1,2,12.55,2982,360.0,7.0,168.5,9,1355022.5535000002,24,59
875000,50000,2.0,0,1,24.3,1248,200.0,5.0,88.5,6,875000.0,17,133
650000,81000,2.0,0,2,28.09,1248,200.0,5.0,88.5,8,585404.8200000001,17,31
975000,41000,2.0,0,1,20.5,1582,259.87,5.0,126.2,7,882753.3,9,37
925000,50000,2.0,0,1,24.52,1248,200.0,7.0,88.5,5,925000.0,17,53
725000,66000,2.0,0,1,20.77,1248,200.0,7.0,88.8,8,718246.6830000001,17,53
550000,65000,2.0,0,1,20.77,1248,200.0,7.0,88.76,11,514605.8610000001,17,53
550000,76000,2.0,0,1,22.54,1396,219.7,5.0,88.73,10,518930.2800000001,9,148
325000,65000,3.0,0,1,19.02,1198,104.0,7.0,67.05,7,310675.365,4,62
725000,76000,2.0,0,1,25.47,1248,200.0,7.0,88.5,7,718246.6830000001,17,53
775000,47000,3.0,0,2,16.02,1373,130.0,7.0,93.7,6,775000.0,17,53
1750000,98000,2.0,0,1,13.68,2393,343.0,7.0,147.51,7,1300274.1675000002,24,74
1650000,90000,2.0,0,1,13.68,2393,343.0,7.0,147.51,8,1225972.7865000002,24,74
1050000,70000,2.0,0,1,21.38,1396,219.7,5.0,88.7,6,990685.0800000002,9,37
275000,49200,3.0,0,1,21.1,814,74.5,5.0,55.2,8,275000.0,9,44
200000,60000,3.0,0,2,19.81,1086,99.04,5.0,68.05,16,164148.60000000003,9,147
90000,110000,3.0,0,3,19.7,796,62.0,5.0,46.3,20,55895.79600000001,17,10
90000,168000,3.0,0,2,18.9,998,90.0,5.0,67.1,18,61779.564,17,135
400000,58400,2.0,0,2,19.3,1248,190.0,5.0,73.9,12,283529.39999999997,17,122
310000,23400,3.0,0,2,23.95,998,90.0,5.0,67.1,8,300418.27200000006,17,10
385000,50000,3.0,0,1,23.1,998,90.0,5.0,67.04,6,385000.0,17,30
180000,80000,2.0,0,1,21.12,1248,200.0,5.0,88.8,14,160396.63200000004,23,85
540000,4000,3.0,0,1,18.9,1197,113.75,5.0,81.86,6,540000.0,9,66
140000,35000,3.0,0,2,19.7,796,62.0,5.0,46.3,17,113060.64000000001,17,10
650000,110000,2.0,0,2,22.77,1498,205.0,5.0,98.59,9,585404.8200000001,7,46
210000,110000,2.0,0,3,23.08,1461,160.0,5.0,63.1,13,161611.758,20,86
570000,136511,2.0,0,1,15.96,2523,195.0,7.0,62.1,8,470575.41300000006,16,22
570000,80000,3.0,0,1,16.02,1373,130.0,7.0,93.7,9,544876.7940000002,17,53
650000,60000,3.0,0,1,16.02,1373,130.0,7.0,93.7,9,621350.73,17,53
620000,36000,3.0,0,1,20.85,1197,115.0,5.0,83.14,8,620000.0,17,122
250000,65000,3.0,0,2,18.9,998,90.0,5.0,67.1,12,171609.90000000002,17,135
300000,60000,1.0,0,1,26.2,998,77.0,5.0,58.2,12,214169.1552,17,135
810000,30000,2.0,0,2,23.0,1498,205.0,5.0,98.96,6,810000.0,7,46
270000,100000,2.0,0,3,18.3,1991,327.0,5.0,147.9,13,149543.3475,3,39
400000,85000,2.0,0,1,20.65,1248,190.0,5.0,88.7,7,377403.8400000001,23,146
300000,60000,3.0,0,2,20.51,998,90.0,5.0,67.04,10,261654.62399999998,17,135
170000,20000,3.0,0,3,22.74,796,69.0,5.0,47.3,9,149055.456,17,10
455999,80000,2.0,0,1,19.01,1461,248.0,5.0,108.45,10,358532.86174200004,21,41
650000,80000,2.0,0,2,24.3,1248,200.0,5.0,88.5,8,585404.8200000001,17,133
350000,35000,3.0,0,1,17.57,1193,140.0,5.0,88.7,7,350000.0,23,23
125000,139000,2.0,0,1,25.44,936,150.0,5.0,57.6,11,93159.66000000002,3,21
80000,90000,3.0,1,2,19.7,796,62.0,5.0,46.3,19,63585.984000000004,17,10
225000,90000,2.0,0,1,20.54,1598,250.0,5.0,103.6,13,173155.45500000002,25,129
450000,40000,2.0,0,2,25.4,1186,190.24,5.0,73.97,7,450000.0,9,140
509999,90000,3.0,0,1,20.14,1197,113.75,5.0,81.86,7,509999.0,9,140
245000,36710,3.0,0,2,22.74,796,69.0,5.0,47.3,9,237427.34400000004,17,10
620000,28180,2.0,0,1,23.65,1248,200.0,5.0,88.5,8,620000.0,17,109
650000,44000,2.0,0,1,23.65,1248,200.0,5.0,88.5,7,650000.0,17,109
1700000,15000,2.0,0,1,17.0,1956,350.0,5.0,138.1,5,1603291.2500000002,23,69
370000,30000,2.0,0,1,23.2,1248,190.0,5.0,73.94,10,370000.0,17,105
350000,15000,3.0,0,1,18.6,1197,114.0,5.0,85.8,11,350000.0,17,122
580000,20000,3.0,0,1,21.4,1197,115.0,5.0,83.1,7,580000.0,17,20
450000,56000,3.0,0,1,18.9,1197,113.75,5.0,81.86,6,409681.80000000016,9,66
600000,19000,3.0,0,1,17.19,1197,114.73,5.0,81.86,7,600000.0,9,148
450000,70000,3.0,0,1,18.6,1197,114.7,5.0,81.83,7,409681.80000000016,9,148
185000,85000,3.0,0,1,22.74,796,69.0,5.0,47.3,11,159646.23840000003,17,10
625000,50000,3.0,1,1,22.0,1197,113.0,5.0,81.8,6,625000.0,17,122
700000,20000,3.0,0,1,17.19,1197,114.73,5.0,81.86,5,700000.0,9,148
390000,25000,3.0,0,1,20.51,998,90.0,5.0,67.04,7,390000.0,17,135
625000,25000,3.0,0,1,17.0,1198,170.0,5.0,108.5,6,625000.0,23,90
400000,50000,3.0,0,1,19.1,1197,114.0,5.0,85.8,10,400000.0,17,122
400000,90000,3.0,1,1,14.53,1794,173.0,5.0,138.1,15,309537.36000000004,24,36
620000,100000,3.0,0,1,17.57,1193,140.0,5.0,88.7,5,620000.0,23,146
210000,50000,3.0,0,2,22.74,796,69.0,5.0,47.3,11,203509.15200000003,17,10
270000,80000,2.0,0,3,23.2,1248,190.0,5.0,73.94,12,207786.54599999997,17,105
220000,93000,3.0,0,2,21.1,814,74.5,5.0,55.2,10,191880.05760000003,9,44
370000,120000,3.0,0,1,18.5,1197,113.7,5.0,82.85,11,318135.62,9,148
650000,50000,2.0,0,1,14.95,2489,218.0,9.0,93.7,9,536621.0850000002,16,142
550000,120000,3.0,0,1,16.8,1497,146.0,5.0,116.3,12,472904.3000000001,8,32
280000,60000,3.0,0,1,21.1,814,74.5,5.0,55.2,8,255840.07680000004,9,44
570000,44077,3.0,1,1,17.01,1499,136.0,5.0,110.5,7,570000.0,7,57
290000,90000,3.0,0,2,24.7,796,69.0,5.0,47.3,7,252932.80320000002,17,10
720000,50000,2.0,0,2,21.19,1396,219.66,5.0,88.73,6,720000.0,9,148
800000,60000,2.0,0,1,22.77,1498,205.0,5.0,98.59,7,754807.6800000002,7,46
265000,20000,3.0,0,3,19.81,1086,99.04,5.0,68.05,12,231509.30000000005,9,147
135000,90000,3.0,0,3,19.7,796,62.0,5.0,46.3,14,83843.694,17,10
490000,80000,2.0,0,1,18.2,1248,172.5,8.0,73.74,8,404529.7410000001,3,52
450000,72000,2.0,0,2,22.32,1582,259.8,5.0,126.32,12,330569.505,9,132
355000,90000,3.0,0,2,17.5,1298,114.0,5.0,85.8,12,291363.765,17,122
700000,17000,3.0,0,1,18.6,1197,114.73,5.0,81.86,5,700000.0,9,50
350000,74000,2.0,0,2,22.07,1199,180.0,5.0,73.9,12,297705.87,25,97
85000,60000,3.0,0,2,19.7,796,62.0,5.0,46.3,18,58347.366,17,10
290000,15000,3.0,0,1,22.74,796,69.0,5.0,47.3,8,290000.0,17,10
1000000,72000,2.0,0,1,25.5,1498,200.0,5.0,98.6,5,1000000.0,8,134
85000,25000,3.0,0,2,16.84,1193,99.8,5.0,64.4,16,82074.3,23,72
65000,114000,3.0,0,1,19.7,796,62.0,5.0,46.3,21,46743.26800000001,17,10
525000,40000,3.0,1,1,18.9,1197,113.75,5.0,81.86,7,525000.0,9,66
265000,70000,3.0,0,2,21.79,998,90.0,5.0,67.05,4,265000.0,17,135
250000,20000,3.0,0,1,23.95,998,90.0,5.0,67.05,7,250000.0,17,10
290000,110000,2.0,0,2,21.1,1248,113.0,5.0,73.9,13,246670.57799999998,17,105
900000,35000,2.0,0,1,21.13,1498,250.0,5.0,108.6,6,900000.0,22,103
450000,100000,2.0,0,1,19.01,1461,248.0,5.0,108.45,12,334159.65,21,41
300000,84000,2.0,0,2,20.14,1498,230.0,5.0,88.5,10,270186.84,25,38
425000,60000,2.0,0,1,25.01,1498,204.0,5.0,89.75,10,400991.58000000013,7,56
200000,60000,3.0,0,2,20.36,1197,111.7,5.0,78.9,13,196978.32000000004,9,147
450000,70000,2.0,0,1,15.96,2523,195.0,7.0,62.1,11,350867.63250000007,16,22
600000,82500,2.0,0,2,15.96,2523,195.0,7.0,62.1,10,472826.9700000001,16,22
550000,76000,2.0,0,1,15.96,2523,195.0,9.0,62.1,10,454063.99500000017,16,22
350000,70000,3.0,0,2,17.57,1193,140.0,5.0,88.7,8,304157.7,23,146
200000,188000,2.0,0,2,21.12,1248,200.0,5.0,88.8,14,170117.64,23,85
350000,120000,2.0,0,2,18.2,1248,172.5,8.0,73.8,10,275815.73250000004,3,52
650000,80000,3.0,0,1,17.4,1497,145.0,5.0,117.3,9,591762.6,8,32
150000,123278,3.0,0,2,20.36,1197,111.7,5.0,78.9,14,147733.74000000002,9,147
560000,100000,2.0,0,2,26.0,1498,200.0,5.0,98.6,10,504348.76800000004,8,32
625000,90000,2.0,0,1,21.19,1396,219.66,5.0,88.73,9,589693.5,9,148
250000,110000,2.0,0,1,20.0,1399,160.0,5.0,68.1,11,185644.25000000006,7,57
575000,70000,2.0,0,1,20.65,1248,190.0,5.0,88.7,6,542518.02,23,146
3000000,70000,2.0,1,2,16.36,2179,450.0,5.0,187.7,9,2607066.0000000005,11,136
200000,90000,2.0,0,3,11.57,2179,320.0,7.0,138.1,12,121208.81850000001,23,89
262000,50000,3.0,0,1,22.74,796,69.0,5.0,47.3,8,262000.0,17,10
299000,33000,3.0,0,1,21.1,814,74.5,5.0,55.2,6,299000.0,9,44
250000,26500,3.0,0,1,22.74,796,69.0,5.0,47.3,9,250000.0,17,10
140000,60000,3.0,0,4,17.92,1086,96.1,5.0,62.1,13,98489.16000000002,9,113
210000,80000,3.0,0,1,20.63,1198,104.0,5.0,67.06,9,210000.0,4,62
600000,60000,2.0,0,1,22.54,1396,219.7,5.0,88.73,7,566105.76,9,148
300000,80000,2.0,0,2,20.54,1598,250.0,5.0,103.6,13,220379.66999999998,25,129
550000,10000,3.0,0,1,18.9,1197,113.75,5.0,81.86,5,550000.0,9,66
185000,50000,3.0,0,2,21.1,814,74.5,5.0,55.2,12,179281.87200000003,9,44
295000,80000,3.0,0,1,24.7,796,69.0,5.0,47.3,7,269545.79520000005,17,10
210000,70000,3.0,0,1,20.92,998,90.0,5.0,67.1,10,191880.05760000003,17,10
585000,80000,3.0,1,1,17.4,1197,114.73,5.0,81.86,5,585000.0,9,50
560000,50000,2.0,0,1,20.14,1498,230.0,5.0,88.7,8,560000.0,25,97
600000,70000,2.0,0,1,26.0,1498,200.0,5.0,98.6,9,566105.76,8,32
990000,15000,3.0,0,1,17.0,1591,151.0,5.0,121.3,5,990000.0,9,132
300000,90000,2.0,0,1,23.59,1364,170.0,5.0,67.1,12,267327.72000000003,24,54
650000,28000,3.0,0,1,17.0,1198,170.0,5.0,108.5,6,650000.0,23,90
695000,20000,3.0,1,1,17.4,1197,117.0,5.0,81.86,5,695000.0,9,50
270000,22000,3.0,0,1,22.74,796,69.0,5.0,47.3,9,270000.0,17,10
185000,70000,2.0,0,2,11.57,2179,320.0,7.0,138.1,14,123920.06838750002,23,89
200000,80000,2.0,0,1,22.1,1248,205.0,5.0,76.9,11,178218.48000000004,3,111
459999,35000,,0,1,26.6,998,77.0,5.0,58.16,5,459999.0,17,135
860000,60000,2.0,0,1,21.5,1497,260.0,5.0,108.5,6,811418.256,23,90
240000,142000,2.0,0,2,23.2,1248,190.0,5.0,73.94,11,204141.16800000003,17,105
850000,90000,2.0,0,1,23.0,1498,205.0,5.0,98.96,6,801983.1600000003,7,46
610000,33000,3.0,0,1,20.73,1373,130.0,5.0,91.1,9,610000.0,17,31
1000000,50000,2.0,0,1,19.67,1582,259.9,5.0,126.2,9,754490.0000000001,9,37
500000,35000,2.0,0,1,25.4,1186,190.25,5.0,73.97,6,500000.0,9,140
700000,43000,2.0,0,1,27.4,1498,200.0,5.0,98.63,6,700000.0,8,11
135000,60000,3.0,0,1,19.7,796,62.0,5.0,46.3,17,97082.17200000004,17,10
625000,70000,2.0,0,2,22.32,1582,259.8,5.0,126.32,10,486131.625,9,132
280000,96000,3.0,0,1,16.95,1498,134.0,5.0,97.7,13,240751.2800000001,20,120
220000,70000,2.0,0,2,23.2,1248,190.0,5.0,73.94,12,187129.404,17,105
620000,18484,3.0,0,1,20.89,1197,113.0,5.0,81.8,7,620000.0,17,71
300000,70000,2.0,0,1,13.93,2179,320.0,7.0,138.03,13,210520.57950000005,23,110
180000,25000,3.0,0,2,19.7,796,62.0,5.0,46.3,14,145363.68,17,10
250000,120000,2.0,0,3,22.07,1199,180.0,5.0,73.9,11,192394.95,25,97
480000,55000,3.0,0,1,20.85,1197,115.0,5.0,83.14,7,480000.0,17,122
885000,10000,3.0,0,2,17.0,1497,150.0,5.0,121.31,5,885000.0,7,46
800000,30000,2.0,0,1,28.4,1248,190.0,5.0,74.02,6,800000.0,17,122
180000,65000,3.0,0,1,17.92,1086,96.1,5.0,62.1,11,154768.68000000002,9,113
380000,50000,2.0,0,2,21.9,1396,219.6,5.0,88.76,12,380000.0,9,148
520000,2560,3.0,1,1,24.0,1199,114.0,5.0,83.81,5,520000.0,23,126
90000,60000,3.0,0,1,19.7,796,62.0,5.0,46.3,20,64721.448000000004,17,10
330000,80000,3.0,0,2,20.51,998,90.0,5.0,67.04,8,287820.08640000003,17,135
370000,120000,2.0,0,1,18.2,1248,172.5,8.0,73.8,9,305461.233,3,52
290000,120000,3.0,0,2,16.8,1497,146.0,5.0,116.3,15,238015.47000000006,8,32
215000,47000,3.0,0,2,21.1,814,74.5,5.0,55.2,11,208354.60800000007,9,44
1282000,45000,2.0,0,1,17.6,2179,400.0,7.0,153.86,7,1175979.8820000004,23,70
380000,110000,2.0,0,2,21.27,1396,219.6,5.0,88.76,11,323223.51600000006,9,148
400000,103655,2.0,0,2,22.32,1582,259.9,5.0,126.3,12,293839.56,9,132
700000,25000,3.0,1,2,17.4,1197,114.73,5.0,81.86,6,700000.0,9,148
650000,80000,2.0,0,1,19.01,1461,248.0,5.0,108.45,10,511067.7000000001,21,41
95000,50000,3.0,0,2,25.4,624,51.0,4.0,37.5,10,92063.66400000003,23,88
